training_days,fold_id,date,method,gross_return
252,1,2012-02-01,equal_weight,0.016120886811414277
252,1,2012-02-02,equal_weight,0.00015763271415226234
252,1,2012-02-03,equal_weight,0.017726827881892827
252,1,2012-02-06,equal_weight,-0.0013871677734787736
252,1,2012-02-07,equal_weight,0.002141202398596278
252,1,2012-02-08,equal_weight,0.0010218373166330957
252,1,2012-02-09,equal_weight,0.0024816300135039123
252,1,2012-02-10,equal_weight,-0.008245385702998683
252,1,2012-02-13,equal_weight,0.007625113370667778
252,1,2012-02-14,equal_weight,-0.002928026640048659
252,1,2012-02-15,equal_weight,-0.003755936544350048
252,1,2012-02-16,equal_weight,0.012268356239417135
252,1,2012-02-17,equal_weight,0.0017216155473053815
252,1,2012-02-21,equal_weight,-0.00523854073839988
252,1,2012-02-22,equal_weight,-0.00655810295033496
252,1,2012-02-23,equal_weight,0.007600320514497089
252,1,2012-02-24,equal_weight,0.0025797071175456734
252,1,2012-02-27,equal_weight,-0.0002837439008409005
252,1,2012-02-28,equal_weight,0.0018176669620881966
252,1,2012-02-29,equal_weight,-0.005800428816355561
252,1,2012-03-01,equal_weight,0.005151746430476857
252,1,2012-03-02,equal_weight,-0.006592694843395535
252,1,2012-03-05,equal_weight,-0.00315588642589594
252,1,2012-03-06,equal_weight,-0.017733160474787322
252,1,2012-03-07,equal_weight,0.008876352924278545
252,1,2012-03-08,equal_weight,0.011772523096094693
252,1,2012-03-09,equal_weight,0.007504698829830356
252,1,2012-03-12,equal_weight,-0.002388821666409077
252,1,2012-03-13,equal_weight,0.01943788106957816
252,1,2012-03-14,equal_weight,-0.003071800873607609
252,1,2012-03-15,equal_weight,0.010652399358163988
252,1,2012-03-16,equal_weight,-0.0001105835563178871
252,1,2012-03-19,equal_weight,0.0027890127144531147
252,1,2012-03-20,equal_weight,-0.004419498597098838
252,1,2012-03-21,equal_weight,0.0005017599815800147
252,1,2011-09-21,sample_covariance,-0.007476805216925571
252,1,2011-09-22,sample_covariance,0.01792823278971694
252,1,2011-09-23,sample_covariance,0.0020717473337213107
252,1,2011-09-26,sample_covariance,-0.011950620891853473
252,1,2011-09-27,sample_covariance,0.008140764129449621
252,1,2011-09-28,sample_covariance,0.002676690845682912
252,1,2011-09-29,sample_covariance,-0.00041787360900644047
252,1,2011-09-30,sample_covariance,0.008168767261386442
252,1,2011-10-03,sample_covariance,0.007835647518846531
252,1,2011-10-04,sample_covariance,0.0010186724493224334
252,1,2011-10-05,sample_covariance,-0.003529514114956556
252,1,2011-10-06,sample_covariance,-0.007840927122595731
252,1,2011-10-07,sample_covariance,0.0038546791899657373
252,1,2011-10-10,sample_covariance,0.01951263111477849
252,1,2011-10-11,sample_covariance,0.013492019775664981
252,1,2011-10-12,sample_covariance,-0.007598215770812368
252,1,2011-10-13,sample_covariance,0.0027493330899640797
252,1,2011-10-14,sample_covariance,0.0003769666657289096
252,1,2011-10-17,sample_covariance,0.003937809159853048
252,1,2011-10-18,sample_covariance,0.010476438745561707
252,1,2011-10-19,sample_covariance,0.003317348344914007
252,1,2011-10-20,sample_covariance,-0.004164716700830285
252,1,2011-10-21,sample_covariance,0.020491678061387887
252,1,2011-10-24,sample_covariance,-0.011675966161099782
252,1,2011-10-25,sample_covariance,-0.004775787210608184
252,1,2011-10-26,sample_covariance,0.008262205604886337
252,1,2011-10-27,sample_covariance,-0.04193896014132051
252,1,2011-10-28,sample_covariance,-0.008517754187539424
252,1,2011-10-31,sample_covariance,0.008145328484803718
252,1,2011-11-01,sample_covariance,-0.009157352040941497
252,1,2011-11-02,sample_covariance,-0.00974847860011572
252,1,2011-11-03,sample_covariance,0.005414420735001971
252,1,2011-11-04,sample_covariance,-0.0007839220892654733
252,1,2011-11-07,sample_covariance,0.02148130991460517
252,1,2011-11-08,sample_covariance,0.006764694677888943
252,1,2011-11-09,sample_covariance,-0.009331178810094381
252,1,2011-11-10,sample_covariance,-0.0012738058668500026
252,1,2011-11-11,sample_covariance,-0.008384841621693171
252,1,2011-11-14,sample_covariance,-0.01701364995309675
252,1,2011-11-15,sample_covariance,0.007171484664485531
252,1,2011-11-16,sample_covariance,-0.013676110067254782
252,1,2011-11-17,sample_covariance,-0.0008651975269734531
252,1,2011-11-18,sample_covariance,-0.0027334330599893667
252,1,2011-11-21,sample_covariance,0.008147649914418287
252,1,2011-11-22,sample_covariance,-0.021230680229131594
252,1,2011-11-23,sample_covariance,-0.0024904987783930656
252,1,2011-11-25,sample_covariance,0.009331191019186584
252,1,2011-11-28,sample_covariance,-0.017523197605494558
252,1,2011-11-29,sample_covariance,0.006210803431093551
252,1,2011-11-30,sample_covariance,0.0021257216183979727
252,1,2011-12-01,sample_covariance,0.002266749487335035
252,1,2011-12-02,sample_covariance,-0.0036894632136392816
252,1,2011-12-05,sample_covariance,0.011971490808913564
252,1,2011-12-06,sample_covariance,-0.004503604532747758
252,1,2011-12-07,sample_covariance,-0.0028512523854004363
252,1,2011-12-08,sample_covariance,0.020735212389959207
252,1,2011-12-09,sample_covariance,0.003699977185445989
252,1,2011-12-12,sample_covariance,-0.00027034451185599406
252,1,2011-12-13,sample_covariance,0.005936433998177424
252,1,2011-12-14,sample_covariance,-0.006328973326982742
252,1,2011-12-15,sample_covariance,0.009769224846994426
252,1,2011-12-16,sample_covariance,0.009255294166583331
252,1,2011-12-19,sample_covariance,-0.006310386386957094
252,1,2011-12-20,sample_covariance,0.0033649245018078067
252,1,2011-12-21,sample_covariance,0.022727050171623176
252,1,2011-12-22,sample_covariance,-0.003722102097171444
252,1,2011-12-23,sample_covariance,0.014232367865932051
252,1,2011-12-27,sample_covariance,0.014865076112179677
252,1,2011-12-28,sample_covariance,-0.0017832516339103053
252,1,2011-12-29,sample_covariance,-0.0074629966058612374
252,1,2011-12-30,sample_covariance,0.0005595383463814319
252,1,2012-01-03,sample_covariance,-0.00801635799913438
252,1,2012-01-04,sample_covariance,0.005509963594224657
252,1,2012-01-05,sample_covariance,-0.007494691053673483
252,1,2012-01-06,sample_covariance,-0.005112567681428277
252,1,2012-01-09,sample_covariance,0.006776120056425791
252,1,2012-01-10,sample_covariance,0.018202957228940903
252,1,2012-01-11,sample_covariance,0.01504023132287139
252,1,2012-01-12,sample_covariance,-0.002438636741197739
252,1,2012-01-13,sample_covariance,-0.003030507544652989
252,1,2012-01-17,sample_covariance,4.935313085586053e-05
252,1,2012-01-18,sample_covariance,-0.01008104345879962
252,1,2012-01-19,sample_covariance,-0.004140408296477974
252,1,2012-01-20,sample_covariance,0.006985489428601835
252,1,2012-01-23,sample_covariance,-0.0017626087801175068
252,1,2012-01-24,sample_covariance,-0.03752287237354438
252,1,2012-01-25,sample_covariance,0.022388511471501032
252,1,2012-01-26,sample_covariance,-0.012420519905020388
252,1,2012-01-27,sample_covariance,-0.002127898044304537
252,1,2012-01-30,sample_covariance,-0.005590257800064529
252,1,2012-01-31,sample_covariance,0.006984237704368098
252,1,2012-02-01,sample_covariance,0.004462258146512743
252,1,2012-02-02,sample_covariance,-0.013769781822710495
252,1,2012-02-03,sample_covariance,-0.008362821465157842
252,1,2012-02-06,sample_covariance,0.004958136628931878
252,1,2012-02-07,sample_covariance,0.002310148212934834
252,1,2012-02-08,sample_covariance,0.00494388530050585
252,1,2012-02-09,sample_covariance,0.005201699755509743
252,1,2012-02-10,sample_covariance,0.0047402758795736305
252,1,2012-02-13,sample_covariance,-0.0028545342131436223
252,1,2012-02-14,sample_covariance,0.010912399267841839
252,1,2012-02-15,sample_covariance,0.0023078030892863173
252,1,2012-02-16,sample_covariance,0.001911836733789153
252,1,2012-02-17,sample_covariance,0.006404009509531235
252,1,2012-02-21,sample_covariance,0.013438914416740172
252,1,2012-02-22,sample_covariance,0.010680549277152195
252,1,2012-02-23,sample_covariance,0.008206711941428623
252,1,2012-02-24,sample_covariance,0.00606921280187074
252,1,2012-02-27,sample_covariance,-0.0013076247159378796
252,1,2012-02-28,sample_covariance,0.011635406519690101
252,1,2012-02-29,sample_covariance,0.005662298517605075
252,1,2012-03-01,sample_covariance,0.020194170570131436
252,1,2012-03-02,sample_covariance,0.013724528493875104
252,1,2012-03-05,sample_covariance,-0.00032930023790766
252,1,2012-03-06,sample_covariance,-0.012277229345940005
252,1,2012-03-07,sample_covariance,-0.0016255545916782305
252,1,2012-03-08,sample_covariance,0.008142855147287851
252,1,2012-03-09,sample_covariance,0.0065218737308266475
252,1,2012-03-12,sample_covariance,0.016047675497289356
252,1,2012-03-13,sample_covariance,-0.005561109107034001
252,1,2012-03-14,sample_covariance,0.004395747903529194
252,1,2012-03-15,sample_covariance,-0.013412679125710838
252,1,2012-03-16,sample_covariance,-0.010155595116252667
252,1,2012-03-19,sample_covariance,0.01210081550144442
252,1,2012-03-20,sample_covariance,-0.011529749002003532
252,1,2012-03-21,sample_covariance,-0.013470837172092399
252,1,2011-09-21,ridge_10pct,-0.00624613850565216
252,1,2011-09-22,ridge_10pct,0.005532477733334994
252,1,2011-09-23,ridge_10pct,0.008827215295677728
252,1,2011-09-26,ridge_10pct,-0.010019848403855384
252,1,2011-09-27,ridge_10pct,0.00719847611759914
252,1,2011-09-28,ridge_10pct,-0.003020006641505997
252,1,2011-09-29,ridge_10pct,0.00202710444289956
252,1,2011-09-30,ridge_10pct,0.00598548389555963
252,1,2011-10-03,ridge_10pct,0.0014443512238255707
252,1,2011-10-04,ridge_10pct,-9.910194693965244e-05
252,1,2011-10-05,ridge_10pct,0.0024665819573580624
252,1,2011-10-06,ridge_10pct,-0.011948365279121118
252,1,2011-10-07,ridge_10pct,0.010007360437496237
252,1,2011-10-10,ridge_10pct,0.012141615880292861
252,1,2011-10-11,ridge_10pct,0.0013963252636105719
252,1,2011-10-12,ridge_10pct,-0.007755876910052975
252,1,2011-10-13,ridge_10pct,0.006453501421031872
252,1,2011-10-14,ridge_10pct,0.003864681139854006
252,1,2011-10-17,ridge_10pct,-0.003439714531808164
252,1,2011-10-18,ridge_10pct,0.006847661693686317
252,1,2011-10-19,ridge_10pct,0.006538825797656359
252,1,2011-10-20,ridge_10pct,-0.003954017919478417
252,1,2011-10-21,ridge_10pct,0.01674991116959179
252,1,2011-10-24,ridge_10pct,-0.008478102484673547
252,1,2011-10-25,ridge_10pct,-0.0042277949176192505
252,1,2011-10-26,ridge_10pct,-0.010307610465527884
252,1,2011-10-27,ridge_10pct,-0.020347455417526663
252,1,2011-10-28,ridge_10pct,-0.013125153703587664
252,1,2011-10-31,ridge_10pct,0.009089924149269147
252,1,2011-11-01,ridge_10pct,-0.007536508728011042
252,1,2011-11-02,ridge_10pct,-0.00988792291608416
252,1,2011-11-03,ridge_10pct,0.008473148245238139
252,1,2011-11-04,ridge_10pct,-0.00015035686519765206
252,1,2011-11-07,ridge_10pct,0.01732607245538768
252,1,2011-11-08,ridge_10pct,0.007594693172921697
252,1,2011-11-09,ridge_10pct,-0.006977253755534877
252,1,2011-11-10,ridge_10pct,0.0009110858409310553
252,1,2011-11-11,ridge_10pct,-0.002541473909095962
252,1,2011-11-14,ridge_10pct,-0.009476118031104208
252,1,2011-11-15,ridge_10pct,0.0004877206096988995
252,1,2011-11-16,ridge_10pct,-0.008737127427783006
252,1,2011-11-17,ridge_10pct,-0.0035222615220576307
252,1,2011-11-18,ridge_10pct,-0.005222335672411216
252,1,2011-11-21,ridge_10pct,-0.0008272705742730178
252,1,2011-11-22,ridge_10pct,-0.007721662576256121
252,1,2011-11-23,ridge_10pct,-0.003879230684469261
252,1,2011-11-25,ridge_10pct,0.006870545647669179
252,1,2011-11-28,ridge_10pct,-0.008388987864519071
252,1,2011-11-29,ridge_10pct,0.00605558206565298
252,1,2011-11-30,ridge_10pct,0.0006600179981480743
252,1,2011-12-01,ridge_10pct,0.005572062155304248
252,1,2011-12-02,ridge_10pct,-0.006077555062149789
252,1,2011-12-05,ridge_10pct,0.008225507780903498
252,1,2011-12-06,ridge_10pct,0.0007935085197160586
252,1,2011-12-07,ridge_10pct,-0.0013140098872607754
252,1,2011-12-08,ridge_10pct,0.012985358821124192
252,1,2011-12-09,ridge_10pct,0.0006238858519301677
252,1,2011-12-12,ridge_10pct,0.0009980781553555079
252,1,2011-12-13,ridge_10pct,0.003979880088587889
252,1,2011-12-14,ridge_10pct,-0.004838073988428976
252,1,2011-12-15,ridge_10pct,0.009778168267491097
252,1,2011-12-16,ridge_10pct,0.00472264130847442
252,1,2011-12-19,ridge_10pct,-0.0019454156390980857
252,1,2011-12-20,ridge_10pct,0.007770366401070358
252,1,2011-12-21,ridge_10pct,0.012217640503637911
252,1,2011-12-22,ridge_10pct,-0.003727745606135321
252,1,2011-12-23,ridge_10pct,0.009805672547670678
252,1,2011-12-27,ridge_10pct,0.010381760940755679
252,1,2011-12-28,ridge_10pct,-0.002164897349603581
252,1,2011-12-29,ridge_10pct,-0.001827952700911587
252,1,2011-12-30,ridge_10pct,-0.0016084557658282547
252,1,2012-01-03,ridge_10pct,-0.012426315887252853
252,1,2012-01-04,ridge_10pct,0.0019270326520662308
252,1,2012-01-05,ridge_10pct,-0.004648499073952797
252,1,2012-01-06,ridge_10pct,0.0002615948800719876
252,1,2012-01-09,ridge_10pct,0.001738256383056373
252,1,2012-01-10,ridge_10pct,0.002664436837823293
252,1,2012-01-11,ridge_10pct,0.0024115906348729796
252,1,2012-01-12,ridge_10pct,-0.001365052022125862
252,1,2012-01-13,ridge_10pct,-0.0003376115119372474
252,1,2012-01-17,ridge_10pct,0.0037816613792626386
252,1,2012-01-18,ridge_10pct,-0.0052355741997733825
252,1,2012-01-19,ridge_10pct,-0.0024172375929297257
252,1,2012-01-20,ridge_10pct,-0.0006726123097731894
252,1,2012-01-23,ridge_10pct,-0.002538186954876957
252,1,2012-01-24,ridge_10pct,-0.013672507346648906
252,1,2012-01-25,ridge_10pct,0.015805502341940617
252,1,2012-01-26,ridge_10pct,-0.005374302732444897
252,1,2012-01-27,ridge_10pct,-0.007063962235628683
252,1,2012-01-30,ridge_10pct,-0.0033718535030818684
252,1,2012-01-31,ridge_10pct,0.0042037958913048595
252,1,2012-02-01,ridge_10pct,0.0022085271447964488
252,1,2012-02-02,ridge_10pct,0.001987928450748951
252,1,2012-02-03,ridge_10pct,-0.006820417093238446
252,1,2012-02-06,ridge_10pct,0.00027176029834906617
252,1,2012-02-07,ridge_10pct,0.0020425483243590482
252,1,2012-02-08,ridge_10pct,-0.0002635417785449524
252,1,2012-02-09,ridge_10pct,0.0032743158596153675
252,1,2012-02-10,ridge_10pct,0.0014491807640242803
252,1,2012-02-13,ridge_10pct,-0.0012062290214764366
252,1,2012-02-14,ridge_10pct,0.003474319749596033
252,1,2012-02-15,ridge_10pct,0.001336174968726738
252,1,2012-02-16,ridge_10pct,0.0014314571768177132
252,1,2012-02-17,ridge_10pct,0.004139414394683552
252,1,2012-02-21,ridge_10pct,0.0037757192114847094
252,1,2012-02-22,ridge_10pct,0.008851853091678704
252,1,2012-02-23,ridge_10pct,0.007704933690905236
252,1,2012-02-24,ridge_10pct,-0.001790787241671718
252,1,2012-02-27,ridge_10pct,0.003627443122773507
252,1,2012-02-28,ridge_10pct,0.005047808158253415
252,1,2012-02-29,ridge_10pct,0.0012513643067157696
252,1,2012-03-01,ridge_10pct,0.009990937389543552
252,1,2012-03-02,ridge_10pct,0.0032515707868349853
252,1,2012-03-05,ridge_10pct,0.003670301293709051
252,1,2012-03-06,ridge_10pct,-0.0009408153901725978
252,1,2012-03-07,ridge_10pct,-0.00040493534726680975
252,1,2012-03-08,ridge_10pct,0.00838276703467368
252,1,2012-03-09,ridge_10pct,0.0061996917894219395
252,1,2012-03-12,ridge_10pct,0.010474852123758996
252,1,2012-03-13,ridge_10pct,-0.006261313837211783
252,1,2012-03-14,ridge_10pct,0.001725474521709653
252,1,2012-03-15,ridge_10pct,-0.005479848755341942
252,1,2012-03-16,ridge_10pct,-0.006391705119977375
252,1,2012-03-19,ridge_10pct,0.004071195527445478
252,1,2012-03-20,ridge_10pct,-0.0026252009125487846
252,1,2012-03-21,ridge_10pct,-0.004313708193261767
252,1,2011-09-21,ledoit_wolf,-0.005427288611674103
252,1,2011-09-22,ledoit_wolf,0.00920435082672671
252,1,2011-09-23,ledoit_wolf,0.008502796053717326
252,1,2011-09-26,ledoit_wolf,-0.012992326569267406
252,1,2011-09-27,ledoit_wolf,0.007458511001772623
252,1,2011-09-28,ledoit_wolf,-0.00240008270902372
252,1,2011-09-29,ledoit_wolf,0.0014071639145563936
252,1,2011-09-30,ledoit_wolf,0.006266952679676886
252,1,2011-10-03,ledoit_wolf,0.004635287733456302
252,1,2011-10-04,ledoit_wolf,9.06595582264606e-05
252,1,2011-10-05,ledoit_wolf,0.0015177867461481805
252,1,2011-10-06,ledoit_wolf,-0.011885546650014447
252,1,2011-10-07,ledoit_wolf,0.00865281386225664
252,1,2011-10-10,ledoit_wolf,0.013895007732508322
252,1,2011-10-11,ledoit_wolf,0.004218006686642968
252,1,2011-10-12,ledoit_wolf,-0.0078106073801487
252,1,2011-10-13,ledoit_wolf,0.005397251742477196
252,1,2011-10-14,ledoit_wolf,0.002737317698643823
252,1,2011-10-17,ledoit_wolf,-0.002474043454735553
252,1,2011-10-18,ledoit_wolf,0.008232860191742335
252,1,2011-10-19,ledoit_wolf,0.005257754098063992
252,1,2011-10-20,ledoit_wolf,-0.0042108344017626476
252,1,2011-10-21,ledoit_wolf,0.017758902705689847
252,1,2011-10-24,ledoit_wolf,-0.008331035727462497
252,1,2011-10-25,ledoit_wolf,-0.004410082894702471
252,1,2011-10-26,ledoit_wolf,-0.00795979531815632
252,1,2011-10-27,ledoit_wolf,-0.02601410443582974
252,1,2011-10-28,ledoit_wolf,-0.010367227087704833
252,1,2011-10-31,ledoit_wolf,0.009234007538803345
252,1,2011-11-01,ledoit_wolf,-0.0079041811235049
252,1,2011-11-02,ledoit_wolf,-0.01121723286630379
252,1,2011-11-03,ledoit_wolf,0.007114532659525904
252,1,2011-11-04,ledoit_wolf,-0.0006464813222521962
252,1,2011-11-07,ledoit_wolf,0.01950256899683333
252,1,2011-11-08,ledoit_wolf,0.007877644573874515
252,1,2011-11-09,ledoit_wolf,-0.006468284413248638
252,1,2011-11-10,ledoit_wolf,-2.9654728698500356e-05
252,1,2011-11-11,ledoit_wolf,-0.004791092866831336
252,1,2011-11-14,ledoit_wolf,-0.010925071611174623
252,1,2011-11-15,ledoit_wolf,0.0012492312681044017
252,1,2011-11-16,ledoit_wolf,-0.009221491996811635
252,1,2011-11-17,ledoit_wolf,-0.0031969003705311595
252,1,2011-11-18,ledoit_wolf,-0.00570732087487361
252,1,2011-11-21,ledoit_wolf,0.0016384910183147726
252,1,2011-11-22,ledoit_wolf,-0.010993458580809043
252,1,2011-11-23,ledoit_wolf,-0.003539055138579017
252,1,2011-11-25,ledoit_wolf,0.007690742001526465
252,1,2011-11-28,ledoit_wolf,-0.01180414221550052
252,1,2011-11-29,ledoit_wolf,0.005205983668070771
252,1,2011-11-30,ledoit_wolf,0.0003862071169061631
252,1,2011-12-01,ledoit_wolf,0.00559376974380542
252,1,2011-12-02,ledoit_wolf,-0.005393915056314299
252,1,2011-12-05,ledoit_wolf,0.009722072857831509
252,1,2011-12-06,ledoit_wolf,-0.0004148545722046532
252,1,2011-12-07,ledoit_wolf,-0.002000254664010335
252,1,2011-12-08,ledoit_wolf,0.01574151762902252
252,1,2011-12-09,ledoit_wolf,0.0004101745222240881
252,1,2011-12-12,ledoit_wolf,0.0005589728063113658
252,1,2011-12-13,ledoit_wolf,0.005096818335876642
252,1,2011-12-14,ledoit_wolf,-0.005575197163587505
252,1,2011-12-15,ledoit_wolf,0.009574928081853508
252,1,2011-12-16,ledoit_wolf,0.006905389040471278
252,1,2011-12-19,ledoit_wolf,-0.002752096586272388
252,1,2011-12-20,ledoit_wolf,0.006598392964160466
252,1,2011-12-21,ledoit_wolf,0.014631760426740192
252,1,2011-12-22,ledoit_wolf,-0.0037440037117232256
252,1,2011-12-23,ledoit_wolf,0.011554412973686486
252,1,2011-12-27,ledoit_wolf,0.01203419250833463
252,1,2011-12-28,ledoit_wolf,-0.002537997491234373
252,1,2011-12-29,ledoit_wolf,-0.0030598426516525072
252,1,2011-12-30,ledoit_wolf,-0.00046457650204921163
252,1,2012-01-03,ledoit_wolf,-0.01226564875545241
252,1,2012-01-04,ledoit_wolf,0.0038305163016491297
252,1,2012-01-05,ledoit_wolf,-0.004742468894853365
252,1,2012-01-06,ledoit_wolf,-0.0012317541344272248
252,1,2012-01-09,ledoit_wolf,0.0031282091821474576
252,1,2012-01-10,ledoit_wolf,0.007922914071593542
252,1,2012-01-11,ledoit_wolf,0.0058493093419533125
252,1,2012-01-12,ledoit_wolf,-0.0021144684022386894
252,1,2012-01-13,ledoit_wolf,-0.00039908114622654966
252,1,2012-01-17,ledoit_wolf,0.003387628105516088
252,1,2012-01-18,ledoit_wolf,-0.0072367528423789036
252,1,2012-01-19,ledoit_wolf,-0.0024335683808841724
252,1,2012-01-20,ledoit_wolf,0.0009640725270371332
252,1,2012-01-23,ledoit_wolf,-0.0023946715807457333
252,1,2012-01-24,ledoit_wolf,-0.01902955162503337
252,1,2012-01-25,ledoit_wolf,0.018020462946725376
252,1,2012-01-26,ledoit_wolf,-0.007504239693441339
252,1,2012-01-27,ledoit_wolf,-0.006389542065479583
252,1,2012-01-30,ledoit_wolf,-0.0037498639839627537
252,1,2012-01-31,ledoit_wolf,0.005149892597599081
252,1,2012-02-01,ledoit_wolf,0.002510975224266777
252,1,2012-02-02,ledoit_wolf,-0.001266488725124046
252,1,2012-02-03,ledoit_wolf,-0.006765821824272838
252,1,2012-02-06,ledoit_wolf,0.00181661331755583
252,1,2012-02-07,ledoit_wolf,0.001166440574726017
252,1,2012-02-08,ledoit_wolf,0.0008026256179721759
252,1,2012-02-09,ledoit_wolf,0.004652638566270085
252,1,2012-02-10,ledoit_wolf,0.001975761661551735
252,1,2012-02-13,ledoit_wolf,-0.0012874662306013808
252,1,2012-02-14,ledoit_wolf,0.005245852317541832
252,1,2012-02-15,ledoit_wolf,0.0011431093168603442
252,1,2012-02-16,ledoit_wolf,0.0023085858043346754
252,1,2012-02-17,ledoit_wolf,0.004277362521801074
252,1,2012-02-21,ledoit_wolf,0.005561877641984708
252,1,2012-02-22,ledoit_wolf,0.010159996004538199
252,1,2012-02-23,ledoit_wolf,0.008622971464063213
252,1,2012-02-24,ledoit_wolf,-9.199076539809692e-05
252,1,2012-02-27,ledoit_wolf,0.0029371110760558904
252,1,2012-02-28,ledoit_wolf,0.007055730769880903
252,1,2012-02-29,ledoit_wolf,0.0015137696844470937
252,1,2012-03-01,ledoit_wolf,0.01250892815009891
252,1,2012-03-02,ledoit_wolf,0.006178629794845399
252,1,2012-03-05,ledoit_wolf,0.0024220033836866955
252,1,2012-03-06,ledoit_wolf,-0.0032304804288688063
252,1,2012-03-07,ledoit_wolf,-0.00047824160627035176
252,1,2012-03-08,ledoit_wolf,0.008848824687009895
